"","ID","LHSandRHS","Desfechos","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.12","lift.x.12","confidence.x.12","support.x.12","count.y.12","lift.y.12","confidence.y.12","support.y.12","count.x.11","lift.x.11","confidence.x.11","support.x.11","count.y.11","lift.y.11","confidence.y.11","support.y.11","count.x.10","lift.x.10","confidence.x.10","support.x.10","count.y.10","lift.y.10","confidence.y.10","support.y.10","count.x.9","lift.x.9","confidence.x.9","support.x.9","count.y.9","lift.y.9","confidence.y.9","support.y.9","count.x.8","lift.x.8","confidence.x.8","support.x.8","count.y.8","lift.y.8","confidence.y.8","support.y.8","count.x.7","lift.x.7","confidence.x.7","support.x.7","count.y.7","lift.y.7","confidence.y.7","support.y.7","count.x.6","lift.x.6","confidence.x.6","support.x.6","count.y.6","lift.y.6","confidence.y.6","support.y.6","count.x.5","lift.x.5","confidence.x.5","support.x.5","count.y.5","lift.y.5","confidence.y.5","support.y.5","count.x.4","lift.x.4","confidence.x.4","support.x.4","count.y.4","lift.y.4","confidence.y.4","support.y.4","count.x.3","lift.x.3","confidence.x.3","support.x.3","count.y.3","lift.y.3","confidence.y.3","support.y.3","count.x.2","lift.x.2","confidence.x.2","support.x.2","count.y.2","lift.y.2","confidence.y.2","support.y.2","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"7",7,"comtabagis=0,cavitacao=1,bilateral=1","encerra2=2",22,1.38069448869067,0.100456621004566,0.0372250423011844,20,1.32853770934023,0.0921658986175115,0.0338409475465313,28,1.46157922628511,0.126126126126126,0.0473773265651438,23,1.34931506849315,0.105022831050228,0.038917089678511,26,1.48621723570945,0.123222748815166,0.0439932318104907,27,1.52815552576135,0.118942731277533,0.0456852791878173,29,1.70401670312189,0.135514018691589,0.0490693739424704,26,1.46175799086758,0.118721461187215,0.0439932318104907,24,1.55594559017113,0.113207547169811,0.0406091370558376,26,1.44962264150943,0.122641509433962,0.0439932318104907,25,1.40633923472302,0.121359223300971,0.0423011844331641,25,1.4149588201494,0.110132158590308,0.0423011844331641,28,1.6577840112202,0.129032258064516,0.0473773265651438,29,1.52590811965812,0.134259259259259,0.0490693739424704,28,1.36343412704952,0.122270742358079,0.0473773265651438,26,1.44512367158845,0.119815668202765,0.0439932318104907,30,1.57306361458611,0.135746606334842,0.050761421319797,24,1.41684147437818,0.112676056338028,0.0406091370558376,27,1.50537735849057,0.127358490566038,0.0456852791878173,30,1.64792266939307,0.147783251231527,0.050761421319797,26,1.48463768115942,0.115555555555556,0.0439932318104907,27,1.53197004608295,0.124423963133641,0.0456852791878173,27,1.56441176470588,0.132352941176471,0.0456852791878173,28,1.43198338525441,0.130841121495327,0.0473773265651438,30,1.37633907778295,0.132743362831858,0.050761421319797,23,1.33277772330621,0.105990783410138,0.038917089678511,31,1.5707304526749,0.143518518518519,0.0524534686971235
"8",8,"comtabagis=0,comdrogas=0,cavitacao=1","encerra2=2",26,1.21135199054001,0.088135593220339,0.0439932318104907,23,1.12767546042807,0.0782312925170068,0.038917089678511,34,1.29605263157895,0.111842105263158,0.0575296108291032,25,1.12700228832952,0.087719298245614,0.0423011844331641,30,1.2607551731494,0.104529616724739,0.050761421319797,32,1.32622720897616,0.103225806451613,0.0541455160744501,30,1.27875946628201,0.101694915254237,0.050761421319797,27,1.108125,0.09,0.0456852791878173,29,1.3465587680704,0.097972972972973,0.0490693739424704,33,1.33582191780822,0.113013698630137,0.0558375634517767,31,1.23874239350913,0.106896551724138,0.0524534686971235,27,1.13363171355499,0.0882352941176471,0.0456852791878173,30,1.28478260869565,0.1,0.050761421319797,35,1.31283320639756,0.115511551155116,0.0592216582064298,33,1.19474393530997,0.107142857142857,0.0558375634517767,31,1.24632653061224,0.103333333333333,0.0524534686971235,34,1.3003300330033,0.112211221122112,0.0575296108291032,28,1.15437739797698,0.0918032786885246,0.0473773265651438,32,1.27783783783784,0.108108108108108,0.0541455160744501,34,1.31643081761006,0.118055555555556,0.0575296108291032,28,1.19118917362511,0.0927152317880795,0.0473773265651438,31,1.30268771331058,0.10580204778157,0.0524534686971235,34,1.3577027027027,0.114864864864865,0.0575296108291032,34,1.31954294720252,0.120567375886525,0.0575296108291032,34,1.19906910132474,0.115646258503401,0.0575296108291032,30,1.31440432945363,0.104529616724739,0.050761421319797,33,1.24971164936563,0.114186851211073,0.0558375634517767
"9",9,"comtabagis=0,comdrogas=0,ppl=0,cavitacao=1","encerra2=2",26,1.24947145877378,0.0909090909090909,0.0439932318104907,23,1.15517973995071,0.0801393728222996,0.038917089678511,34,1.34013605442177,0.115646258503401,0.0575296108291032,25,1.15123889668069,0.0896057347670251,0.0423011844331641,30,1.29690585911784,0.10752688172043,0.050761421319797,32,1.36135905557155,0.105960264900662,0.0541455160744501,30,1.32362821948488,0.105263157894737,0.050761421319797,27,1.1384845890411,0.0924657534246575,0.0456852791878173,29,1.38396317829457,0.100694444444444,0.0490693739424704,33,1.3831914893617,0.117021276595745,0.0558375634517767,31,1.2649130074565,0.109154929577465,0.0524534686971235,27,1.16406477969069,0.0906040268456376,0.0456852791878173,30,1.31547707374981,0.102389078498294,0.050761421319797,35,1.34843546284224,0.11864406779661,0.0592216582064298,33,1.23899371069182,0.111111111111111,0.0558375634517767,31,1.28930330752991,0.106896551724138,0.0524534686971235,34,1.33108108108108,0.114864864864865,0.0575296108291032,28,1.18547173866323,0.0942760942760943,0.0473773265651438,32,1.30878892733564,0.110726643598616,0.0541455160744501,34,1.34443998394219,0.120567375886525,0.0575296108291032,28,1.21124286341678,0.0942760942760943,0.0473773265651438,31,1.35350177304965,0.109929078014184,0.0524534686971235,34,1.39541666666667,0.118055555555556,0.0575296108291032,34,1.35313131313131,0.123636363636364,0.0575296108291032,34,1.22831468916193,0.118466898954704,0.0575296108291032,30,1.36679000925069,0.108695652173913,0.050761421319797,33,1.285290628707,0.117437722419929,0.0558375634517767
"10",10,"comtabagis=0,ppl=0,cavitacao=1,bilateral=1","encerra2=2",22,1.43304309489695,0.104265402843602,0.0372250423011844,20,1.34716206975154,0.0934579439252336,0.0338409475465313,28,1.50217864923747,0.12962962962963,0.0473773265651438,23,1.3938679245283,0.108490566037736,0.038917089678511,26,1.54478737307731,0.12807881773399,0.0439932318104907,27,1.56964391107614,0.122171945701357,0.0456852791878173,29,1.75317103109656,0.139423076923077,0.0490693739424704,26,1.50293427230047,0.122065727699531,0.0439932318104907,24,1.60126439376835,0.116504854368932,0.0406091370558376,26,1.50647058823529,0.127450980392157,0.0439932318104907,25,1.44852941176471,0.125,0.0423011844331641,25,1.45998023715415,0.113636363636364,0.0423011844331641,28,1.68102397399431,0.130841121495327,0.0473773265651438,29,1.56950549450549,0.138095238095238,0.0490693739424704,28,1.40642529321775,0.126126126126126,0.0473773265651438,26,1.51493640934635,0.1256038647343,0.0439932318104907,30,1.62451896646509,0.14018691588785,0.050761421319797,24,1.44395805761987,0.114832535885167,0.0406091370558376,27,1.53432692307692,0.129807692307692,0.0456852791878173,30,1.66431990988454,0.149253731343284,0.050761421319797,26,1.50470035252644,0.117117117117117,0.0439932318104907,27,1.59825721153846,0.129807692307692,0.0456852791878173,27,1.60371859296482,0.135678391959799,0.0456852791878173,28,1.4732905982906,0.134615384615385,0.0473773265651438,30,1.42033165104542,0.136986301369863,0.050761421319797,23,1.39044599018003,0.110576923076923,0.038917089678511,31,1.63114316239316,0.149038461538462,0.0524534686971235
"33",33,"fxet3=1,cavitacao=1,bilateral=1","encerra2=2",25,1.29662132514261,0.0943396226415094,0.0423011844331641,24,1.28130081300813,0.0888888888888889,0.0406091370558376,35,1.51338893766462,0.130597014925373,0.0592216582064298,28,1.31291653443351,0.102189781021898,0.0473773265651438,31,1.37462484993998,0.113970588235294,0.0524534686971235,29,1.35486166007905,0.105454545454545,0.0490693739424704,34,1.55466150870406,0.123636363636364,0.0575296108291032,32,1.45387453874539,0.118081180811808,0.0541455160744501,29,1.4600051111679,0.106227106227106,0.0490693739424704,30,1.32808988764045,0.112359550561798,0.050761421319797,30,1.29236824841461,0.111524163568773,0.050761421319797,32,1.52270531400966,0.118518518518519,0.0541455160744501,32,1.52836592855988,0.118959107806691,0.0541455160744501,33,1.43151790957134,0.125954198473282,0.0558375634517767,35,1.37909193946263,0.123674911660777,0.0592216582064298,32,1.4034879406308,0.116363636363636,0.0541455160744501,33,1.41111352289993,0.121771217712177,0.0558375634517767,29,1.40253682487725,0.111538461538462,0.0490693739424704,30,1.35862068965517,0.114942528735632,0.050761421319797,36,1.54397677793904,0.138461538461538,0.0609137055837563,31,1.42753623188406,0.111111111111111,0.0524534686971235,32,1.45387453874539,0.118081180811808,0.0541455160744501,31,1.4598406374502,0.123505976095618,0.0524534686971235,32,1.3116937161881,0.119850187265918,0.0541455160744501,36,1.35240274599542,0.130434782608696,0.0609137055837563,27,1.24362871171382,0.0989010989010989,0.0456852791878173,37,1.48331298331298,0.135531135531136,0.0626057529610829
"34",34,"fxet3=1,comdrogas=0,cavitacao=1,bilateral=1","encerra2=2",21,1.34872853727451,0.0981308411214953,0.0355329949238579,20,1.31640494487137,0.091324200913242,0.0338409475465313,31,1.68655067660867,0.145539906103286,0.0524534686971235,22,1.34596273291925,0.104761904761905,0.0372250423011844,26,1.48621723570945,0.123222748815166,0.0439932318104907,26,1.50470035252644,0.117117117117117,0.0439932318104907,28,1.63760514596734,0.130232558139535,0.0473773265651438,26,1.52440476190476,0.123809523809524,0.0439932318104907,25,1.58343157217876,0.115207373271889,0.0423011844331641,28,1.576,0.133333333333333,0.0473773265651438,25,1.34746922024624,0.116279069767442,0.0423011844331641,26,1.54649758454106,0.12037037037037,0.0439932318104907,27,1.62859767299449,0.126760563380282,0.0456852791878173,30,1.64715719063545,0.144927536231884,0.050761421319797,30,1.50012691429055,0.134529147982063,0.050761421319797,28,1.50095238095238,0.124444444444444,0.0473773265651438,30,1.57306361458611,0.135746606334842,0.050761421319797,23,1.40394546581285,0.111650485436893,0.038917089678511,26,1.52138613861386,0.128712871287129,0.0439932318104907,31,1.66191944847605,0.149038461538462,0.0524534686971235,27,1.57677865612648,0.122727272727273,0.0456852791878173,26,1.5316985645933,0.124401913875598,0.0439932318104907,27,1.58776119402985,0.134328358208955,0.0456852791878173,27,1.3938679245283,0.127358490566038,0.0456852791878173,30,1.42684693384838,0.137614678899083,0.050761421319797,25,1.43544156222676,0.114155251141553,0.0423011844331641,30,1.52713178294574,0.13953488372093,0.050761421319797
"35",35,"fxet3=1,comdrogas=0,ppl=0,cavitacao=1","encerra2=2",27,1.14182468694097,0.0830769230769231,0.0456852791878173,26,1.13226733475794,0.0785498489425982,0.0439932318104907,38,1.33037142349387,0.114803625377644,0.0642978003384095,28,1.14202898550725,0.0888888888888889,0.0473773265651438,32,1.17670482827277,0.0975609756097561,0.0541455160744501,33,1.2618400621118,0.0982142857142857,0.0558375634517767,33,1.26126883528423,0.100303951367781,0.0558375634517767,30,1.12272036474164,0.0911854103343465,0.050761421319797,32,1.30508591539576,0.0949554896142433,0.0541455160744501,36,1.31333333333333,0.111111111111111,0.0609137055837563,34,1.17611940298507,0.101492537313433,0.0575296108291032,31,1.22172579354495,0.0950920245398773,0.0524534686971235,32,1.25344644750795,0.0975609756097561,0.0541455160744501,38,1.30874125874126,0.115151515151515,0.0642978003384095,37,1.23159673331456,0.11044776119403,0.0626057529610829,34,1.20968033230992,0.100294985250737,0.0575296108291032,36,1.24159663865546,0.107142857142857,0.0609137055837563,30,1.1328349626222,0.0900900900900901,0.050761421319797,33,1.21514018691589,0.102803738317757,0.0558375634517767,37,1.29743681025276,0.116352201257862,0.0626057529610829,32,1.2127741439015,0.0943952802359882,0.0541455160744501,34,1.308203125,0.10625,0.0575296108291032,37,1.35819875776398,0.114906832298137,0.0626057529610829,36,1.23899371069182,0.113207547169811,0.0609137055837563,38,1.23125,0.11875,0.0642978003384095,32,1.25744680851064,0.1,0.0541455160744501,36,1.21230769230769,0.110769230769231,0.0609137055837563
"36",36,"fxet3=1,comtabagis=0,cavitacao=1,bilateral=1","encerra2=2",22,1.55062611806798,0.112820512820513,0.0372250423011844,20,1.4560236511456,0.101010101010101,0.0338409475465313,28,1.59837728194726,0.137931034482759,0.0473773265651438,22,1.44210292812777,0.112244897959184,0.0372250423011844,25,1.58700322234157,0.131578947368421,0.0423011844331641,26,1.62157028281976,0.12621359223301,0.0439932318104907,29,1.87004909983633,0.148717948717949,0.0490693739424704,25,1.5390625,0.125,0.0423011844331641,24,1.71802325581395,0.125,0.0406091370558376,26,1.60900523560209,0.136125654450262,0.0439932318104907,24,1.47152194211018,0.126984126984127,0.0406091370558376,25,1.559202195019,0.121359223300971,0.0423011844331641,27,1.76086956521739,0.137055837563452,0.0456852791878173,28,1.6488640892786,0.145077720207254,0.0473773265651438,27,1.46866083755177,0.131707317073171,0.0456852791878173,25,1.50015229972586,0.124378109452736,0.0423011844331641,29,1.70588235294118,0.147208121827411,0.0490693739424704,23,1.5383657763694,0.122340425531915,0.038917089678511,26,1.59233160621762,0.134715025906736,0.0439932318104907,29,1.75748564397047,0.157608695652174,0.0490693739424704,26,1.63746803069054,0.127450980392157,0.0439932318104907,27,1.72247409326425,0.139896373056995,0.0456852791878173,26,1.69790055248619,0.143646408839779,0.0439932318104907,27,1.50765306122449,0.137755102040816,0.0456852791878173,29,1.50342105263158,0.145,0.0490693739424704,22,1.41865793780687,0.112820512820513,0.0372250423011844,30,1.65824915824916,0.151515151515152,0.050761421319797
